position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white_elo,black_elo,white,black,fen,actual_move_uci,actual_move_san,high_complexity,complexity_score,image_path,inference_status,elo_bucket_start,elo_bucket_label,maia_rank,maia_probability,maia_covered,maia_hit_at_1,maia_hit_at_3,maia_hit_at_5,stockfish_rank_found,stockfish_rank_clipped,stockfish_topk,stockfish_score_text,stockfish_covered,stockfish_hit_at_1,stockfish_hit_at_3,stockfish_hit_at_5
NMpl1Q91_ply_56,NMpl1Q91,56,29,white,1095,1095,1068,greengrass888,KyleWebb,r3r3/2pb2p1/1p3kP1/p2p1p1p/3P1P2/2P5/PP3NRP/R5K1 w - - 1 29,g2g5,Rg5,True,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_56.png,success,1000,1000-1099,3,0.1219,True,False,True,True,7,7,20,-1.32,True,False,False,False
NMpl1Q91_ply_57,NMpl1Q91,57,29,black,1068,1095,1068,greengrass888,KyleWebb,r3r3/2pb2p1/1p3kP1/p2p1pRp/3P1P2/2P5/PP3N1P/R5K1 b - - 2 29,e8h8,Rh8,True,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_57.png,success,1000,1000-1099,2,0.2185,True,False,True,True,,21,20,,False,False,False,False
NMpl1Q91_ply_58,NMpl1Q91,58,30,white,1095,1095,1068,greengrass888,KyleWebb,r6r/2pb2p1/1p3kP1/p2p1pRp/3P1P2/2P5/PP3N1P/R5K1 w - - 3 30,f2d3,Nd3,True,45,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_58.png,success,1000,1000-1099,2,0.2818,True,False,True,True,1,1,20,+0.85,True,True,True,True
NMpl1Q91_ply_59,NMpl1Q91,59,30,black,1068,1095,1068,greengrass888,KyleWebb,r6r/2pb2p1/1p3kP1/p2p1pRp/3P1P2/2PN4/PP5P/R5K1 b - - 4 30,d7e8,Be8,True,25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_59.png,success,1000,1000-1099,5,0.0834,True,False,False,True,1,1,20,-0.78,True,True,True,True
TR3LdU0X_ply_19,TR3LdU0X,19,10,black,1035,1217,1035,mariannamartinez,TheJakosa,r2qkb1r/pp2nppp/4p3/2p1P3/3p4/3P1Q2/PPP2PPP/RNB1R1K1 b kq - 0 10,e7f5,Nf5,True,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_19.png,success,1000,1000-1099,1,0.2256,True,True,True,True,20,20,20,-1.47,True,False,False,False
TR3LdU0X_ply_21,TR3LdU0X,21,11,black,1035,1217,1035,mariannamartinez,TheJakosa,r2qkb1r/pQ3ppp/4p3/2p1Pn2/3p4/3P4/PPP2PPP/RNB1R1K1 b kq - 0 11,f8e7,Be7,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_21.png,success,1000,1000-1099,1,0.4679,True,True,True,True,4,4,20,-1.74,True,False,False,True
TR3LdU0X_ply_23,TR3LdU0X,23,12,black,1035,1217,1035,mariannamartinez,TheJakosa,r2qk2r/p3bppp/2Q1p3/2p1Pn2/3p4/3P4/PPP2PPP/RNB1R1K1 b kq - 2 12,d8d7,Qd7,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_23.png,success,1000,1000-1099,2,0.2796,True,False,True,True,2,2,2,-5.27,True,False,True,True
TR3LdU0X_ply_25,TR3LdU0X,25,13,black,1035,1217,1035,mariannamartinez,TheJakosa,r3k2r/p2qbppp/4p3/2p1Pn2/3p4/3P1Q2/PPP2PPP/RNB1R1K1 b kq - 4 13,e8g8,O-O,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_25.png,success,1000,1000-1099,1,0.7916,True,True,True,True,2,2,20,-1.67,True,False,True,True
TR3LdU0X_ply_27,TR3LdU0X,27,14,black,1035,1217,1035,mariannamartinez,TheJakosa,r4rk1/p2qbppp/4p3/2p1Pn2/3p4/2NP1Q2/PPP2PPP/R1B1R1K1 b - - 6 14,f7f6,f6,False,3,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_27.png,success,1000,1000-1099,4,0.0203,True,False,False,True,,21,20,,False,False,False,False
TR3LdU0X_ply_29,TR3LdU0X,29,15,black,1035,1217,1035,mariannamartinez,TheJakosa,r4rk1/p2qb1pp/4pp2/2pNPn2/3p4/3P1Q2/PPP2PPP/R1B1R1K1 b - - 1 15,f6e5,fxe5,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_29.png,success,1000,1000-1099,3,0.0621,True,False,True,True,3,3,20,-0.74,True,False,True,True
TR3LdU0X_ply_31,TR3LdU0X,31,16,black,1035,1217,1035,mariannamartinez,TheJakosa,r4rk1/p2qN1pp/4p3/2p1pn2/3p4/3P1Q2/PPP2PPP/R1B1R1K1 b - - 0 16,d7e7,Qxe7,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_31.png,success,1000,1000-1099,1,0.7094,True,True,True,True,2,2,4,-1.93,True,False,True,True
TR3LdU0X_ply_33,TR3LdU0X,33,17,black,1035,1217,1035,mariannamartinez,TheJakosa,r4rk1/p3q1pp/4p3/2p1pn2/3pQ3/3P4/PPP2PPP/R1B1R1K1 b - - 1 17,e7f6,Qf6,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_33.png,success,1000,1000-1099,2,0.118,True,False,True,True,4,4,20,-1.97,True,False,False,True
TR3LdU0X_ply_35,TR3LdU0X,35,18,black,1035,1217,1035,mariannamartinez,TheJakosa,r4rk1/p5pp/4pq2/2p1Qn2/3p4/3P4/PPP2PPP/R1B1R1K1 b - - 0 18,h7h6,h6,False,5,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_35.png,success,1000,1000-1099,21,0.002,True,False,False,False,20,20,20,-3.13,True,False,False,False
TR3LdU0X_ply_37,TR3LdU0X,37,19,black,1035,1217,1035,mariannamartinez,TheJakosa,r4rk1/p5p1/4pQ1p/2p2n2/3p4/3P4/PPP2PPP/R1B1R1K1 b - - 0 19,f8f6,Rxf6,True,11,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_37.png,success,1000,1000-1099,1,0.9125,True,True,True,True,1,1,20,-2.10,True,True,True,True
TR3LdU0X_ply_39,TR3LdU0X,39,20,black,1035,1217,1035,mariannamartinez,TheJakosa,r5k1/p5p1/4pr1p/2p2n2/3p1B2/3P4/PPP2PPP/R3R1K1 b - - 1 20,a8f8,Raf8,True,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_39.png,success,1000,1000-1099,4,0.137,True,False,False,True,9,9,20,-2.32,True,False,False,False
TR3LdU0X_ply_41,TR3LdU0X,41,21,black,1035,1217,1035,mariannamartinez,TheJakosa,5rk1/p5p1/4pr1p/2p2n2/3p4/3P2B1/PPP2PPP/R3R1K1 b - - 3 21,e6e5,e5,False,6,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_41.png,success,1000,1000-1099,10,0.0042,True,False,False,False,19,19,20,-3.14,True,False,False,False
TR3LdU0X_ply_43,TR3LdU0X,43,22,black,1035,1217,1035,mariannamartinez,TheJakosa,5rk1/p5p1/5r1p/2p1pn2/3p4/3P1PB1/PPP3PP/R3R1K1 b - - 0 22,e5e4,e4,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_43.png,success,1000,1000-1099,8,0.0042,True,False,False,False,12,12,20,-2.69,True,False,False,False
oka1HHo3_ply_19,oka1HHo3,19,10,black,1094,1195,1094,chikirapnaw,osmankbo,r2q1rk1/ppp1nppp/2nbb3/4p3/5P2/2PP2P1/PP2N1BP/RNBQK2R b KQ - 0 10,e5f4,exf4,True,29,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_19.png,success,1000,1000-1099,1,0.3386,True,True,True,True,,21,20,,False,False,False,False
oka1HHo3_ply_21,oka1HHo3,21,11,black,1094,1195,1094,chikirapnaw,osmankbo,r2q1rk1/ppp1nppp/2nbb3/8/5P2/2PP4/PP2N1BP/RNBQK2R b KQ - 0 11,e6g4,Bg4,True,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_21.png,success,1000,1000-1099,2,0.1286,True,False,True,True,1,1,20,+2.61,True,True,True,True
oka1HHo3_ply_23,oka1HHo3,23,12,black,1094,1195,1094,chikirapnaw,osmankbo,r2q1rk1/ppp1nppp/2nb4/8/5Pb1/2PP3P/PP2N1B1/RNBQK2R b KQ - 0 12,f8e8,Re8,True,32,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_23.png,success,1000,1000-1099,10,0.0017,True,False,False,False,12,12,20,-2.43,True,False,False,False
oka1HHo3_ply_25,oka1HHo3,25,13,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/ppp1nppp/2nb4/8/5PP1/2PP4/PP2N1B1/RNBQK2R b KQ - 0 13,d6c5,Bc5,True,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_25.png,success,1000,1000-1099,4,0.0472,True,False,False,True,5,5,20,-2.98,True,False,False,True
oka1HHo3_ply_27,oka1HHo3,27,14,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/ppp1nppp/2n5/2b5/3P1PP1/2P5/PP2N1B1/RNBQK2R b KQ - 0 14,c5d6,Bd6,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_27.png,success,1000,1000-1099,2,0.3064,True,False,True,True,3,3,20,-3.37,True,False,True,True
oka1HHo3_ply_29,oka1HHo3,29,15,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/ppp1nppp/2nb4/8/3P1PP1/P1P5/1P2N1B1/RNBQK2R b KQ - 0 15,a7a6,a6,True,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_29.png,success,1000,1000-1099,14,0.0057,True,False,False,False,10,10,20,-3.34,True,False,False,False
oka1HHo3_ply_31,oka1HHo3,31,16,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/1pp1nppp/p1nb4/8/1P1P1PP1/P1P5/4N1B1/RNBQK2R b KQ - 0 16,c6a7,Na7,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_31.png,success,1000,1000-1099,13,0.0091,True,False,False,False,15,15,20,-3.88,True,False,False,False
oka1HHo3_ply_33,oka1HHo3,33,17,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/npp1nppp/p2b4/8/1PPP1PP1/P7/4N1B1/RNBQK2R b KQ - 0 17,b7b5,b5,True,16,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_33.png,success,1000,1000-1099,3,0.0997,True,False,True,True,12,12,20,-4.10,True,False,False,False
oka1HHo3_ply_35,oka1HHo3,35,18,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/n1p1nppp/p2b4/1pP5/1P1P1PP1/P7/4N1B1/RNBQK2R b KQ - 0 18,d6f4,Bxf4,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_35.png,success,1000,1000-1099,1,0.6674,True,True,True,True,2,2,20,-4.58,True,False,True,True
oka1HHo3_ply_37,oka1HHo3,37,19,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/n1p1nppp/p7/1pP5/1P1P1NP1/P7/6B1/RNBQK2R b KQ - 0 19,e7d5,Nd5+,True,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_37.png,success,1000,1000-1099,1,0.2507,True,True,True,True,3,3,20,-4.14,True,False,True,True
oka1HHo3_ply_39,oka1HHo3,39,20,black,1094,1195,1094,chikirapnaw,osmankbo,r2qr1k1/n1p2ppp/p7/1pPn4/1P1P2P1/P7/4N1B1/RNBQK2R b KQ - 2 20,d8e7,Qe7,True,33,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_39.png,success,1000,1000-1099,9,0.0218,True,False,False,False,,21,20,,False,False,False,False
oka1HHo3_ply_41,oka1HHo3,41,21,black,1094,1195,1094,chikirapnaw,osmankbo,r3r1k1/n1p1qppp/p7/1pPB4/1P1P2P1/P7/4N3/RNBQK2R b KQ - 0 21,c7c6,c6,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_41.png,success,1000,1000-1099,2,0.2902,True,False,True,True,10,10,20,-6.53,True,False,False,False
oka1HHo3_ply_43,oka1HHo3,43,22,black,1094,1195,1094,chikirapnaw,osmankbo,r3r1k1/n3qppp/p1p5/1pPB4/1P1P2P1/P7/4N2R/RNBQK3 b Q - 1 22,c6d5,cxd5,True,10,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_43.png,success,1000,1000-1099,1,0.9474,True,True,True,True,2,2,20,-4.84,True,False,True,True
oka1HHo3_ply_45,oka1HHo3,45,23,black,1094,1195,1094,chikirapnaw,osmankbo,r3r1k1/n3qppp/p7/1pPp4/1P1P2P1/P7/1B2N2R/RN1QK3 b Q - 1 23,a8d8,Rad8,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_45.png,success,1000,1000-1099,9,0.0194,True,False,False,False,17,17,20,-4.45,True,False,False,False
oka1HHo3_ply_47,oka1HHo3,47,24,black,1094,1195,1094,chikirapnaw,osmankbo,3rr1k1/n3qppp/p7/1pPp4/1P1P2P1/P7/1B1NN2R/R2QK3 b Q - 3 24,a7c6,Nc6,True,18,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_47.png,success,1000,1000-1099,1,0.5536,True,True,True,True,1,1,20,-4.07,True,True,True,True
oka1HHo3_ply_49,oka1HHo3,49,25,black,1094,1195,1094,chikirapnaw,osmankbo,3rr1k1/4qppp/p1n5/1pPp4/1P1P2P1/P4N2/1B2N2R/R2QK3 b Q - 5 25,e7e3,Qe3,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_49.png,success,1000,1000-1099,1,0.3152,True,True,True,True,1,1,20,-4.01,True,True,True,True
oka1HHo3_ply_51,oka1HHo3,51,26,black,1094,1195,1094,chikirapnaw,osmankbo,3rr1k1/5ppp/p1n5/1pPp4/1P1P2P1/P3qN2/1B2N2R/2RQK3 b - - 7 26,d8d7,Rd7,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_51.png,success,1000,1000-1099,10,0.0009,True,False,False,False,14,14,20,-4.29,True,False,False,False
oka1HHo3_ply_53,oka1HHo3,53,27,black,1094,1195,1094,chikirapnaw,osmankbo,4r1k1/3r1ppp/p1n5/1pPp4/1P1P2P1/P3qN1R/1B2N3/2RQK3 b - - 9 27,d7e7,Rde7,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_53.png,success,1000,1000-1099,1,0.6689,True,True,True,True,1,1,20,-3.16,True,True,True,True
oka1HHo3_ply_55,oka1HHo3,55,28,black,1094,1195,1094,chikirapnaw,osmankbo,4r1k1/4rppp/p1n5/1pPp4/1P1P2P1/P3qN1R/1B2N3/2RQ1K2 b - - 11 28,e3e6,Qe6,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_55.png,success,1000,1000-1099,4,0.0889,True,False,False,True,7,7,20,-3.30,True,False,False,False
oka1HHo3_ply_57,oka1HHo3,57,29,black,1094,1195,1094,chikirapnaw,osmankbo,4r1k1/4rppp/p1n1q3/1pPp4/1P1P2P1/P4N1R/1BR1N3/3Q1K2 b - - 13 29,e6g4,Qxg4,False,9,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_57.png,success,1000,1000-1099,1,0.8855,True,True,True,True,1,1,20,-2.85,True,True,True,True
oka1HHo3_ply_59,oka1HHo3,59,30,black,1094,1195,1094,chikirapnaw,osmankbo,4r1k1/4rppp/p1n5/1pPp4/1P1P2q1/P4N1R/1BR5/3Q1KN1 b - - 1 30,e7e3,Re3,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_59.png,success,1000,1000-1099,1,0.2352,True,True,True,True,4,4,20,-3.40,True,False,False,True
tNNQEMVj_ply_18,tNNQEMVj,18,10,white,1021,1021,1074,blueminute,Dalfaro13,rnbqk2r/pp5p/5n2/2bp1pp1/2pPp3/4P3/PPP1BPPP/RNBQ1RK1 w kq - 0 10,d4c5,dxc5,False,8,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_18.png,success,1000,1000-1099,1,0.9603,True,True,True,True,1,1,20,+1.18,True,True,True,True
tNNQEMVj_ply_19,tNNQEMVj,19,10,black,1074,1021,1074,blueminute,Dalfaro13,rnbqk2r/pp5p/5n2/2Pp1pp1/2p1p3/4P3/PPP1BPPP/RNBQ1RK1 b kq - 0 10,c8e6,Be6,True,22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_19.png,success,1000,1000-1099,11,0.0292,True,False,False,False,2,2,20,-1.14,True,False,True,True
tNNQEMVj_ply_20,tNNQEMVj,20,11,white,1021,1021,1074,blueminute,Dalfaro13,rn1qk2r/pp5p/4bn2/2Pp1pp1/2p1p3/4P3/PPP1BPPP/RNBQ1RK1 w kq - 1 11,b2b4,b4,True,27,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_20.png,success,1000,1000-1099,4,0.069,True,False,False,True,2,2,20,+1.03,True,False,True,True
tNNQEMVj_ply_21,tNNQEMVj,21,11,black,1074,1021,1074,blueminute,Dalfaro13,rn1qk2r/pp5p/4bn2/2Pp1pp1/1Pp1p3/4P3/P1P1BPPP/RNBQ1RK1 b kq b3 0 11,b7b6,b6,True,20,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_21.png,success,1000,1000-1099,5,0.0581,True,False,False,True,11,11,20,-1.00,True,False,False,False
tNNQEMVj_ply_22,tNNQEMVj,22,12,white,1021,1021,1074,blueminute,Dalfaro13,rn1qk2r/p6p/1p2bn2/2Pp1pp1/1Pp1p3/4P3/P1P1BPPP/RNBQ1RK1 w kq - 0 12,b1c3,Nc3,True,14,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_22.png,success,1000,1000-1099,2,0.1663,True,False,True,True,6,6,20,+0.64,True,False,False,False
tNNQEMVj_ply_23,tNNQEMVj,23,12,black,1074,1021,1074,blueminute,Dalfaro13,rn1qk2r/p6p/1p2bn2/2Pp1pp1/1Pp1p3/2N1P3/P1P1BPPP/R1BQ1RK1 b kq - 1 12,b6c5,bxc5,False,5,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_23.png,success,1000,1000-1099,1,0.6997,True,True,True,True,1,1,20,-0.85,True,True,True,True
tNNQEMVj_ply_24,tNNQEMVj,24,13,white,1021,1021,1074,blueminute,Dalfaro13,rn1qk2r/p6p/4bn2/2pp1pp1/1Pp1p3/2N1P3/P1P1BPPP/R1BQ1RK1 w kq - 0 13,b4c5,bxc5,True,13,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_24.png,success,1000,1000-1099,1,0.8193,True,True,True,True,1,1,20,+0.99,True,True,True,True
tNNQEMVj_ply_25,tNNQEMVj,25,13,black,1074,1021,1074,blueminute,Dalfaro13,rn1qk2r/p6p/4bn2/2Pp1pp1/2p1p3/2N1P3/P1P1BPPP/R1BQ1RK1 b kq - 0 13,b8c6,Nc6,True,35,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_25.png,success,1000,1000-1099,1,0.2209,True,True,True,True,1,1,20,-1.12,True,True,True,True
tNNQEMVj_ply_26,tNNQEMVj,26,14,white,1021,1021,1074,blueminute,Dalfaro13,r2qk2r/p6p/2n1bn2/2Pp1pp1/2p1p3/2N1P3/P1P1BPPP/R1BQ1RK1 w kq - 1 14,a1b1,Rb1,True,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_26.png,success,1000,1000-1099,4,0.0916,True,False,False,True,3,3,20,+0.29,True,False,True,True
tNNQEMVj_ply_27,tNNQEMVj,27,14,black,1074,1021,1074,blueminute,Dalfaro13,r2qk2r/p6p/2n1bn2/2Pp1pp1/2p1p3/2N1P3/P1P1BPPP/1RBQ1RK1 b kq - 2 14,a8b8,Rb8,True,36,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_27.png,success,1000,1000-1099,1,0.1931,True,True,True,True,2,2,20,-0.34,True,False,True,True
tNNQEMVj_ply_28,tNNQEMVj,28,15,white,1021,1021,1074,blueminute,Dalfaro13,1r1qk2r/p6p/2n1bn2/2Pp1pp1/2p1p3/2N1P3/P1P1BPPP/1RBQ1RK1 w k - 3 15,c3b5,Nb5,True,24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_28.png,success,1000,1000-1099,3,0.1048,True,False,True,True,1,1,20,+0.64,True,True,True,True
tNNQEMVj_ply_29,tNNQEMVj,29,15,black,1074,1021,1074,blueminute,Dalfaro13,1r1qk2r/p6p/2n1bn2/1NPp1pp1/2p1p3/4P3/P1P1BPPP/1RBQ1RK1 b k - 4 15,a7a6,a6,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_29.png,success,1000,1000-1099,1,0.4703,True,True,True,True,8,8,20,-1.40,True,False,False,False
tNNQEMVj_ply_30,tNNQEMVj,30,16,white,1021,1021,1074,blueminute,Dalfaro13,1r1qk2r/7p/p1n1bn2/1NPp1pp1/2p1p3/4P3/P1P1BPPP/1RBQ1RK1 w k - 0 16,b5d6,Nd6+,True,30,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_30.png,success,1000,1000-1099,1,0.5742,True,True,True,True,1,1,20,+1.86,True,True,True,True
tNNQEMVj_ply_31,tNNQEMVj,31,16,black,1074,1021,1074,blueminute,Dalfaro13,1r1qk2r/7p/p1nNbn2/2Pp1pp1/2p1p3/4P3/P1P1BPPP/1RBQ1RK1 b k - 1 16,e8d7,Kd7,True,34,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_31.png,success,1000,1000-1099,2,0.3553,True,False,True,True,4,4,4,-2.46,True,False,False,True
tNNQEMVj_ply_32,tNNQEMVj,32,17,white,1021,1021,1074,blueminute,Dalfaro13,1r1q3r/3k3p/p1nNbn2/2Pp1pp1/2p1p3/4P3/P1P1BPPP/1RBQ1RK1 w - - 2 17,d6b7,Nb7,True,19,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tNNQEMVj_ply_32.png,success,1000,1000-1099,6,0.031,True,False,False,False,8,8,20,+0.73,True,False,False,False
